id,usuario_id,descripcion,valor,categoria
4971,250,pago alquiler mensual,557.85,Vivienda
4972,889,cuota prestamo auto,787.62,Deudas
4973,1024,compra farmacia,380.82,Salud
4974,599,pago de inversion en acciones,1490.9,Ahorros
4975,753,curso de programacion,633.67,Educacion
4976,600,combustible ypf,78.84,Transporte
4977,2531,fac fondo comun de inversion,866.12,Ahorros
4978,2884,verduleria de la esquina,394.29,Salud
4979,2220,compra pago de intereses,255.96,Alimentacion
4980,2917,compra suscripcion netflix,117.66,Ocio
4981,2065,supermercqdo carrefour,218.15,Alimentacion
4982,1759,pintura habitacion,219.04,Vivienda
4983,1318,dentista limpieza,457.3,Salud
4984,2442,factura luz edesur,47.87,Servicios
4985,1846,movimiento: abono telefonia movil,185.83,Servicios
4986,1243,cena restaurante,42.32,Ocio
4987,234,pago tarjeta de credito,240.23,Deudas
4988,1414,servicio de qgua aysa,185.3,Servicios
4989,2296,expensas comunes,401.5,Vivienda
4990,1926,abono internet fibertel,61.64,Deudas
4991,2100,almacen san martin,120.62,Alimentacion
4992,2063,dentista limpieza,190.9,Salud
4993,441,taxis de la ciudad,43.76,Transporte
4994,1136,abono telefonia movil,169.93,Servicios
4995,2744,compra dolares banco,522.49,Ocio
4996,7,cuota jardin de infantes,397.75,Educacion
4997,1587,compra dolares banco,354.81,Ahorros
4998,826,pago de intereses,345.56,Deudas
4999,1269,verduleria de la esquina,354.52,Alimentacion
5000,1311,combustible shell,40.73,Transporte
5001,1628,salida al cine,139.1,Ocio
5002,1037,taller de ingles,756.03,Educacion
5003,1170,factura luz edesur,190.31,Servicios
5004,478,inversion en qcciones,1020.35,Ahorros
5005,2679,expensas del edificio,1081.5,Vivienda
5006,715,pago de intereses,786.66,Deudas
5007,1677,pago alquiler mensual,755.11,Vivienda
5008,2163,estudios clinicos,156.89,Salud
5009,509,carga sube,74.22,Transporte
5010,2105,cuota prestamo auto,469.92,Deudas
5011,382,pago tarjeta de credito,976.37,Deudas
5012,1181,optica lentes,313.19,Salud
5013,3000,almacen san martin,242.7,Servicios
5014,1846,entradas recital,114.92,Ocio
5015,1187,compra libros de texto,465.13,Educacion
5016,275,cuota prestamo banco,705.42,Deudas
5017,1719,suscripcion netflix,119.61,Ocio
5018,1101,comprq ferreteria,869.4,Vivienda
5019,1861,compra taxis de la ciudad,24.36,Transporte
5020,2092,cuota prestamo auto,569.76,Deudas
5021,718,compra libros de texto,779.26,Educacion
5022,318,pago de intereses,265.12,Deudas
5023,534,matricula del colegio,594.41,Educacion
5024,1609,juegos de consola,45.34,Transporte
5025,1777,compra libros de texto,785.21,Educacion
5026,2285,compra dentista limpieza,389.35,Salud
5027,2941,compra pago tarjeta de credito,712.46,Deudas
5028,2565,compra farmacia,466.37,Salud
5029,1245,expensas comunes,655.86,Vivienda
5030,1334,salida al cine,39.81,Ocio
5031,1201,colectivo lineq 60,59.37,Transporte
5032,1795,movimiento: impuestos municipales,43.15,Servicios
5033,2086,compra libros de texto,388.71,Educacion
5034,2702,cuota universidad,694.39,Educacion
5035,1455,curso de programacion,348.27,Educacion
5036,1934,tqxis de la ciudad,40.53,Transporte
5037,747,fondo comun de inversion,753.18,Ahorros
5038,841,tarjeta consulta medica de control,60.74,Salud
5039,2496,abono internet fibertel,151.11,Servicios
5040,1519,curso de programacion,120.42,Educacion
5041,2732,utiles escolares,368.01,Educacion
5042,2173,comprq ferreteria,548.0,Vivienda
5043,1089,entradas recital,76.52,Ocio
5044,793,impuestos municipales,185.0,Servicios
5045,2832,factura gas metrogas,139.63,Servicios
5046,1268,pago de pago de intereses,174.9,Deudas
5047,1551,cuota universidad,766.97,Educacion
5048,2274,abono telefonia movil,199.71,Servicios
5049,2513,pago alquiler mensual,897.3,Vivienda
5050,2691,compra dolares banco,581.6,Ahorros
5051,293,taller de ingles,154.34,Educacion
5052,2769,optica lentes,112.24,Salud
5053,1405,curso de programacion,143.73,Educacion
5054,1649,fondo comun de inversion,274.22,Ahorros
5055,2804,cuota prestamo auto,684.74,Deudas
5056,2214,compra panaderia,170.39,Alimentacion
5057,2817,compra utiles escolares,478.69,Transporte
5058,1242,movimiento: salida al cine,31.95,Ocio
5059,2919,carga sube,76.58,Transporte
5060,1076,suscripcion spotify,120.73,Ocio
5061,1398,movimiento: plazo fijo,1018.31,Ahorros
5062,1694,movimiento: pago alquiler mensual,352.69,Vivienda
5063,2615,consultq medica de control,330.14,Salud
5064,1038,fondo comun de inversion,1127.36,Ahorros
5065,1364,tarjeta peaje autopista,62.91,Transporte
5066,2650,inversion en acciones,286.28,Ahorros
5067,1563,tarjeta colectivo linea 60,11.96,Transporte
5068,1113,optica lentes,209.51,Salud
5069,2953,factura luz edesur,133.31,Transporte
5070,2089,colectivo linea 60,30.88,Transporte
5071,1292,verduleria y fruteria,361.76,Alimentacion
5072,1162,fondo comun de inversion,1309.01,Ahorros
5073,1030,tarjeta cena restaurante,65.94,Ocio
5074,242,fqc inversion en acciones,995.11,Ahorros
5075,162,optica lentes,359.57,Salud
5076,2740,pago de medicamentos recetados,443.31,Salud
5077,2857,compra farmacia,88.39,Salud
5078,979,fac viaje uber,27.97,Transporte
5079,518,entradas recital,80.14,Ocio
5080,898,medicamentos recetados,416.48,Salud
5081,783,matricula del colegio,709.38,Educacion
5082,2832,taller de ingles,625.87,Educacion
5083,1180,dentista limpieza,492.71,Salud
5084,85,medicamentos recetados,283.67,Salud
5085,1736,compra supermercado dia,276.84,Alimentacion
5086,1034,entradas recital,54.55,Alimentacion
5087,138,optica lentes,427.97,Salud
5088,754,supermercado coto,163.9,Alimentacion
5089,2954,inversion en acciones,997.92,Ahorros
5090,713,pago de verduleria de la esquina,209.91,Alimentacion
5091,2204,utiles escolares,501.3,Educacion
5092,2456,cuota jardin de infantes,705.99,Educacion
5093,2835,viaje uber,35.64,Transporte
5094,580,supermercado coto,170.18,Alimentacion
5095,554,compra cafeteria,104.5,Ocio
5096,396,factura luz edesur,81.74,Servicios
5097,1938,transferencia ahorro mensual,1391.9,Ahorros
5098,1687,pago tarjeta de credito,517.73,Deudas
5099,1620,compra farmacia,306.56,Salud
5100,1158,plazo fijo,1049.05,Ahorros
5101,1333,carniceria central,56.55,Alimentacion
5102,1890,fac salida al cine,44.43,Ocio
5103,810,colectivo linea 60,67.83,Transporte
5104,2590,plazo fijo,206.51,Ahorros
5105,170,comprq fondo comun de inversion,772.23,Ahorros
5106,2338,pago saldo refinanciado,394.16,Salud
5107,740,factura luz edesur,110.7,Servicios
5108,1842,cerveceria artesanal,27.55,Ocio
5109,2636,peaje autopista,72.06,Transporte
5110,2783,pqgo alquiler mensual,490.84,Vivienda
5111,457,impuestos municipales,179.54,Servicios
5112,2749,cerveceria artesanal,101.31,Ocio
5113,1326,compra dolares banco,407.62,Servicios
5114,2094,tqrjeta cuota universidad,393.65,Transporte
5115,1602,juegos de consola,88.99,Ocio
5116,1384,entradas recital,106.9,Ocio
5117,1285,cuota prestamo banco,777.91,Servicios
5118,1147,pago tarjeta de credito,727.83,Deudas
5119,231,juegos de consola,24.04,Salud
5120,2998,pqgo de intereses,498.82,Deudas
5121,2685,tarjeta factura luz edesur,55.75,Servicios
5122,112,movimiento: compra panaderia,284.85,Alimentacion
5123,593,comprq libros de texto,187.97,Educacion
5124,2907,compra libros de texto,333.62,Educacion
5125,2439,transferencia ahorro mensual,326.05,Ahorros
5126,2440,factura luz edesur,199.8,Servicios
5127,2376,servicio de agua aysa,135.43,Educacion
5128,1239,combustible ypf,16.37,Transporte
5129,1888,pago tarjeta de credito,736.68,Deudas
5130,2795,cuota prepaga osde,476.72,Salud
5131,2415,compra dolares banco,899.23,Ahorros
5132,2130,cena restaurante,52.1,Ocio
5133,2854,fondo comun de inversion,1194.51,Ahorros
5134,2870,compra dolares banco,284.65,Ahorros
5135,1100,factura luz edesur,30.78,Servicios
5136,1527,cuota prestamo auto,915.83,Deudas
5137,1970,peqje autopista,50.69,Transporte
5138,952,cuota jardin de infantes,580.86,Educacion
5139,1503,medicqmentos recetados,469.05,Salud
5140,372,supermercado coto,339.98,Alimentacion
5141,2312,cena restaurante,138.12,Ocio
5142,110,compra dolares banco,160.25,Ahorros
5143,2355,colectivo linea 60,41.81,Transporte
5144,1224,inversion en qcciones,758.87,Ahorros
5145,226,cuota prestamo auto,618.51,Deudas
5146,2233,compra dolares banco,1104.85,Alimentacion
5147,31,mqtricula del colegio,253.09,Educacion
5148,614,taxis de la ciudad,44.9,Transporte
5149,1795,cena restaurante,74.51,Ocio
5150,99,impuestos municipales,71.87,Salud
5151,1363,dentista limpieza,89.24,Salud
5152,811,salida al cine,92.2,Ocio
5153,1821,salida al cine,148.42,Ocio
5154,2700,pago tarjeta de credito,929.09,Deudas
5155,814,verduleria y fruteria,351.3,Alimentacion
5156,1822,expensas comunes,1074.82,Vivienda
5157,1020,carniceria central,57.04,Alimentacion
5158,2136,pago tarjeta de credito,655.76,Deudas
5159,1087,taxis de la ciudad,21.83,Transporte
5160,922,cuota prestamo auto,812.89,Deudas
5161,1411,medicamentos recetados,333.25,Salud
5162,1483,pago tarjeta de credito,161.13,Deudas
5163,2634,juegos de consola,149.02,Ocio
5164,2866,compra supermercado dia,194.32,Alimentacion
5165,2980,qbono internet fibertel,131.65,Servicios
5166,1660,pago de servicio de agua aysa,110.59,Servicios
5167,1918,juegos de consola,28.84,Ocio
5168,797,verduleria de la esquina,360.52,Alimentacion
5169,1958,cuota universidad,499.6,Educacion
5170,1013,supermercado coto,129.09,Ahorros
5171,2681,compra almacen san martin,55.44,Alimentacion
5172,346,compra cafeteria,129.57,Ocio
5173,724,pago saldo refinanciado,498.14,Deudas
5174,2949,compras fiambreria,211.9,Alimentacion
5175,1102,combustible ypf,42.46,Transporte
5176,1389,utiles escolares,328.63,Educacion
5177,1038,pago tarjeta de credito,483.39,Deudas
5178,136,fac reparacion electrica,1027.03,Vivienda
5179,1328,pago de matricula del colegio,756.26,Educacion
5180,2445,curso de programacion,230.06,Educacion
5181,792,estudios clinicos,499.84,Salud
5182,79,cerveceria artesanal,71.45,Ocio
5183,1779,compra libros de texto,137.88,Educacion
5184,705,pago de combustible shell,58.49,Transporte
5185,982,pago alquiler mensual,1052.8,Vivienda
5186,1442,pinturq habitacion,1140.58,Vivienda
5187,1266,abono telefonia movil,124.13,Servicios
5188,1075,abono telefonia movil,46.27,Servicios
5189,744,compra transferencia ahorro mensual,1261.59,Ahorros
5190,2432,combustible ypf,66.86,Vivienda
5191,375,suscripcion netflix,113.36,Ocio
5192,1754,compra peaje autopista,70.14,Ocio
5193,2254,fondo comun de inversion,443.87,Ahorros
5194,2537,viaje cabify,40.78,Transporte
5195,1992,cena restaurante,45.38,Ocio
5196,2929,pqgo saldo refinanciado,572.33,Deudas
5197,1335,entradas recital,141.34,Ocio
5198,2680,medicamentos recetados,418.9,Salud
5199,592,cuota jardin de infantes,454.27,Educacion
5200,1066,pago alquiler mensual,540.64,Vivienda
5201,533,almacen san martin,79.31,Alimentacion
5202,2570,utiles escolares,713.82,Educacion
5203,2873,cuota jardin de infantes,479.57,Educacion
5204,1177,abono internet fibertel,77.96,Servicios
5205,1336,qbono telefonia movil,63.6,Servicios
5206,1318,combustiblw shell,23.82,Transporte
5207,598,tarjeta expensas del edificio,1173.41,Vivienda
5208,113,carniceria central,153.05,Alimentacion
5209,1136,compra libros de texto,621.83,Educacion
5210,1199,cuota universidad,610.19,Educacion
5211,1846,expensas comunes,622.18,Vivienda
5212,1326,movimiento: factura luz edesur,31.27,Servicios
5213,1988,salida al cine,49.88,Ocio
5214,1540,optica lentes,317.14,Vivienda
5215,734,colectivo linea 60,65.71,Transporte
5216,1986,reparacion de cerradura,945.64,Vivienda
5217,2366,fondo comun de inversion,1012.78,Ahorros
5218,996,tqrjeta cuota jardin de infantes,522.69,Educacion
5219,2261,movimiento: verduleria de la esquina,383.28,Alimentacion
5220,253,medicamentos recetados,313.15,Salud
5221,124,compra dolares banco,1490.54,Ahorros
5222,1237,factura gas metrogas,85.11,Servicios
5223,624,optica lentes,409.13,Salud
5224,1540,verduleria y fruteria,219.9,Alimentacion
5225,1656,tarjeta pago alquiler mensual,624.86,Vivienda
5226,1267,fondo comun de inversion,1098.87,Ahorros
5227,2946,abono telefonia movil,47.36,Servicios
5228,1161,taller de ingles,302.62,Educacion
5229,2295,entradas recital,30.28,Ocio
5230,441,carniceria central,311.08,Alimentacion
5231,2093,impuestos municipales,189.98,Servicios
5232,2706,taller de ingles,298.19,Educacion
5233,2928,factura luz edesur,86.89,Vivienda
5234,1017,compra cuota jardin de infantes,169.77,Educacion
5235,554,utiles escolares,449.57,Educacion
5236,809,analisis de sangre,216.45,Salud
5237,971,cuota universidad,779.35,Educacion
5238,1113,pqgo saldo refinanciado,909.85,Deudas
5239,2778,cuotq prestamo auto,630.66,Deudas
5240,1834,colectivo linea 60,79.61,Transporte
5241,1315,verduleriq y fruteria,165.97,Alimentacion
5242,1275,combustible ypf,45.56,Transporte
5243,99,tarjeta servicio de agua aysa,83.96,Vivienda
5244,2920,consulta medica de control,227.1,Salud
5245,1480,cuota prestamo banco,368.35,Deudas
5246,1615,servicio de plomeria,748.85,Vivienda
5247,301,pago de intereses,435.98,Salud
5248,1223,pago de taxis de la ciudad,44.72,Transporte
5249,1683,utiles escolqres,607.38,Educacion
5250,488,entrqdas recital,36.92,Ocio
5251,1425,comprq panaderia,395.9,Alimentacion
5252,1005,carniceria central,314.52,Alimentacion
5253,477,plazo fijo,863.5,Ahorros
5254,1146,pago de taller de ingles,286.0,Educacion
5255,1336,fac pago alquiler mensual,234.63,Ocio
5256,1136,supermercado coto,275.31,Alimentacion
5257,2909,dentista limpieza,179.56,Salud
5258,2857,reparacion de cerradura,606.29,Ocio
5259,1706,tarjeta compra libros de texto,567.11,Educacion
5260,518,cuota jardin de infantes,220.57,Servicios
5261,1221,pago de intereses,458.72,Deudas
5262,2507,compra farmacia,267.06,Salud
5263,230,pago de factura gas metrogas,123.4,Servicios
5264,1192,compra cafeteria,47.37,Ocio
5265,2056,suscripcion netflix,96.17,Ocio
5266,1978,transferencia ahorro mensual,152.73,Ahorros
5267,1384,factura luz edesur,56.99,Servicios
5268,2243,fqctura luz edesur,97.86,Servicios
5269,2402,compra panaderia,145.07,Alimentacion
5270,1888,compra supermercado dia,316.27,Alimentacion
5271,1073,tarjeta fondo comun de inversion,768.79,Ahorros
5272,464,fondo comun de inversion,1196.6,Ahorros
5273,2404,medicamentos recetados,253.37,Salud
5274,2898,pago de intereses,384.28,Deudas
5275,974,compra dolares banco,180.85,Alimentacion
5276,1182,supermercado coto,275.42,Alimentacion
5277,66,cuota prepaga osde,180.53,Salud
5278,1997,salida al cine,32.5,Transporte
5279,2907,reparacion de cerradura,918.76,Vivienda
5280,571,movimiento: pago saldo refinanciado,956.26,Deudas
5281,308,fondo comun de inversion,925.89,Ahorros
5282,783,abono telefonia movil,83.52,Servicios
5283,121,compra panaderia,233.33,Alimentacion
5284,766,peaje autopista,27.23,Transporte
5285,773,verduleriq de la esquina,56.47,Alimentacion
5286,2144,inversion en acciones,1106.41,Ahorros
5287,987,compra ferreteria,779.24,Vivienda
5288,2010,pqgo saldo refinanciado,420.2,Deudas
5289,540,comprq libros de texto,170.27,Educacion
5290,2050,matricula del colegio,483.64,Educacion
5291,580,compra libros de texto,495.03,Educacion
5292,1664,tqller de ingles,424.92,Educacion
5293,2381,estudios clinicos,417.88,Salud
5294,1048,entradas recital,62.23,Ocio
5295,2790,verduleria de la esquina,241.12,Alimentacion
5296,506,cuota prestamo auto,313.76,Deudas
5297,1911,reparacion electrica,895.42,Vivienda
5298,733,cena restaurante,93.1,Ocio
5299,1572,viaje uber,34.89,Transporte
5300,514,colectivo linea 60,40.97,Transporte
5301,2943,cuota prestamo banco,787.85,Deudas
5302,361,compra supermercado dia,319.91,Alimentacion
5303,2322,cuota prestamo banco,490.02,Deudas
5304,2225,verduleria y fruteria,175.32,Alimentacion
5305,527,compra fondo comun de inversion,1019.23,Ahorros
5306,2961,supermercado coto,223.86,Ahorros
5307,279,pintura habitacion,741.33,Vivienda
5308,2754,transferencia ahorro mensual,952.45,Ahorros
5309,1373,almacen san martin,308.75,Alimentacion
5310,1947,trqnsferencia ahorro mensual,565.56,Ahorros
5311,1445,cuota prestamo banco,708.45,Vivienda
5312,2112,taller de ingles,350.3,Educacion
5313,290,cerveceria artesanal,29.29,Ocio
5314,2066,fac utiles escolares,391.03,Educacion
5315,64,compra ferreteria,1182.74,Vivienda
5316,330,fac expensas del edificio,559.28,Vivienda
5317,1894,pago saldo refinanciado,774.3,Deudas
5318,763,cuota prestamo auto,875.97,Deudas
5319,1964,fqc fondo comun de inversion,1444.88,Ahorros
5320,2491,opticq lentes,238.35,Salud
5321,141,pago de cuota prestamo auto,980.33,Deudas
5322,1332,optica lentes,320.6,Salud
5323,444,peaje autopista,38.81,Transporte
5324,2544,comprq viaje uber,20.28,Educacion
5325,2474,transferencia ahorro mensual,973.57,Ahorros
5326,1499,expensas comunes,927.26,Vivienda
5327,1269,cuotq universidad,278.61,Deudas
5328,450,combustible ypf,70.38,Transporte
5329,1826,movimiento: trqnsferencia ahorro mensual,968.02,Ahorros
5330,351,abono internet fibertel,84.79,Vivienda
5331,599,estudios clinicos,273.07,Transporte
5332,711,suscripcion netflix,92.78,Ocio
5333,870,factura gas metrogas,164.42,Servicios
5334,1984,cerveceria artesanal,131.48,Ocio
5335,1185,fac cena restaurante,31.26,Deudas
5336,393,pago saldo refinanciado,158.27,Deudas
5337,842,tarjeta pago saldo refinanciado,188.67,Deudas
5338,2449,compra libros de texto,602.41,Deudas
5339,2098,fac reparacion electrica,254.45,Vivienda
5340,2792,compra libros de texto,315.79,Educacion
5341,1319,inversion en acciones,711.22,Ahorros
5342,2954,cenq restaurante,59.55,Ocio
5343,1036,estudios clinicos,225.59,Salud
5344,1359,medicamentos recetados,188.24,Salud
5345,991,comprq supermercado coto,104.27,Alimentacion
5346,1039,taller de ingles,547.94,Educacion
5347,28,suscripcion spotify,69.42,Deudas
5348,388,cuota prestamo auto,313.99,Deudas
5349,1316,transferencia ahorro mensual,638.72,Ahorros
5350,833,factura luz edesur,69.77,Servicios
5351,250,verduleriq y fruteria,161.7,Alimentacion
5352,2028,abono internet fibertel,84.38,Servicios
5353,1529,inversion en acciones,1035.1,Ahorros
5354,98,movimiento: compra ferreteria,459.31,Vivienda
5355,1839,fqctura gas metrogas,195.65,Servicios
5356,1361,plazo fijo,729.0,Ahorros
5357,1063,compra panaderia,241.6,Alimentacion
5358,1324,transferencia ahorro mensual,737.9,Ahorros
5359,2227,pqgo alquiler mensual,877.88,Vivienda
5360,892,cuota prestamo auto,504.02,Deudas
5361,1493,cuota prepaga osde,195.55,Salud
5362,1306,combustible ypf,39.03,Transporte
5363,2798,cuota prestamo banco,160.12,Deudas
5364,1188,pago saldo refinanciado,800.11,Transporte
